zip,Mean income (dollars)
61432,63766
61433,N
61434,54724
61435,N
61436,73968
61437,50061
61438,71582
61439,55135
61440,56551
61441,63338
61442,71951
61443,54166
61447,66575
61448,61918
61449,57879
61450,51774
61451,82130
61452,43675
61453,54785
61454,58565
61455,57809
61458,65375
61459,56975
61460,46076
61462,56096
61465,74625
61466,64916
61467,67001
61468,57264
61469,71770
61470,47739
61471,45493
61472,79107
61473,53738
61474,49490
61475,67235
61476,46561
61477,48096
61478,79990
61479,83528
61480,56955
61482,55970
61483,61428
61484,50368
61485,67861
61486,76815
61488,62057
61489,58598
61490,80607
61491,69669
61501,43489
61516,71908
61517,85463
61519,56292
61520,56431
61523,65165
61524,56111
61525,131361
61526,110318
61528,102994
61529,78311
61530,66879
61531,62369
61532,78710
61533,63116
61534,69062
61535,118630
61536,82958
61537,67601
61539,50868
61540,68690
61541,43521
61542,56123
61543,52441
61544,46746
61545,62687
61546,74105
61547,100710
61548,108501
61550,88187
61552,35585
61553,40336
61554,65151
61559,76856
61560,57030
61561,71607
61562,-
61563,50185
61564,54086
61565,71326
61567,35784
61568,87435
61569,58171
61570,67240
61571,88024
61572,66372
61602,45519
61603,45458
61604,53686
61605,37676
61606,54708
61607,67118
61610,53277
61611,71722
61614,72627
61615,99041
61616,59245
61625,N
61701,62262
61704,102849
61705,111221
61720,63536
61721,56700
61722,67547
61723,63963
61724,61952
61725,95989
61726,63145
61727,69336
61728,86496
61729,106127
61730,66236
61731,97482
61732,91440
61733,115711
61734,69066
61735,120088
61736,98447
61737,75849
61738,73935
61739,64900
61740,80816
61741,71552
61742,97912
61743,67639
61744,78285
61745,95102
61747,74585
61748,96220
61749,48303
61750,62914
61751,44777
61752,76701
61753,89093
61754,111609
61755,80019
61756,65461
61759,82328
61760,65279
61761,67443
61764,67087
61769,63149
61770,64788
61771,81807
61772,69590
61773,54161
61774,69463
61775,83832
61776,82006
61777,59189
61778,65096
61801,49665
61802,62624
61810,59960
61811,53299
61812,89374
61813,77363
61814,67234
61815,69445
61816,56577
61817,74662
61818,70378
61820,39163
61821,69581
61822,102475
61830,64641
61831,73425
61832,49647
61833,49267
61834,72212
61839,67659
61840,63491
61841,65557
61842,66371
61843,74816
61844,78716
61845,63572
61846,52175
61847,74683
61848,54822
61849,67125
61850,65928
61851,71491
61852,57182
61853,89772
61854,68403
61855,63309
61856,91161
61857,53770
61858,65025
61859,88409
61862,72849
61863,80937
61864,89414
61865,70240
61866,49622
61870,74194
61871,70853
61872,96689
61873,79852
61874,78501
61875,84557
61876,60482
61877,70665
61878,55838
61880,79694
61882,68436
61883,53843
61884,76754
61910,57717
61911,63233
61912,58794
61913,62196
61914,63271
61917,67207
61919,61809
61920,53597
61924,64888
61925,63253
61928,71713
61929,63265
61930,54954
61931,58274
61932,56087
61933,49297
61936,49732
61937,61895
61938,60525
61940,52371
61941,-
61942,57516
61943,46750
61944,53252
61949,53035
61951,58059
61953,84959
61955,49870
61956,58329
61957,60441
62001,74674
62002,57894
62006,86664
62009,51178
62010,76137
62011,53286
62012,77333
62013,59408
62014,67651
62015,57400
62016,58315
62017,42742
62018,45896
62019,41494
62021,81692
62022,67131
62023,80991
62024,60942
62025,91377
62027,61719
62028,80905
62030,27127
62031,59312
62032,44294
62033,60058
62034,97074
62035,78534
62036,63671
62037,66277
62040,58974
62044,61285
62045,82690
62046,79849
62047,64557
62048,52513
62049,55290
62050,34812
62051,70447
62052,64463
62053,40962
62054,63708
62056,64216
62058,49943
62059,22976
62060,35128
62061,82081
62062,120572
62063,68047
62065,N
62067,77679
62069,60398
62070,-
62074,79568
62075,59668
62076,68975
62077,44630
62078,36931
62079,47416
62080,54468
62081,69493
62082,49666
62083,63452
62084,51541
62085,37445
62086,60345
62087,44861
62088,61526
62089,69110
62090,31718
62091,106919
62092,51852
62093,37514
62094,56595
62095,56372
62097,78566
62098,N
62201,29557
62203,36992
62204,36918
62205,32637
62206,44094
62207,30682
62208,70095
62214,73072
62215,84657
62216,88544
62217,45546
62218,101626
62219,68206
62220,63411
62221,82105
62223,75411
62225,70322
62226,70841
62230,79610
62231,70549
62232,90344
62233,56876
62234,67494
62236,105511
62237,70066
62238,51556
62239,60509
62240,62899
62241,56404
62242,66601
62243,87873
62244,77126
62245,78321
62246,63968
62248,56253
62249,83089
62250,64744
62253,53712
62254,73584
62255,69260
62257,62294
62258,74365
62260,82132
62261,75029
62262,55209
62263,70213
62264,76590
62265,71767
62266,56057
62268,75960
62269,99390
62271,76496
62272,51923
62273,60096
62274,60552
62275,60789
62277,49878
62278,70805
62279,N
62280,68988
62281,86519
62282,74145
62284,44562
62285,96347
62286,54511
62288,67692
62289,56636
62292,56576
62293,85841
62294,87175
62295,86480
62297,63628
62298,85693
62301,52959
62305,79138
62311,57483
62312,50778
62313,63126
62314,48981
62316,51383
62319,34774
62320,62628
62321,62871
62323,38144
62324,51740
62325,49895
62326,54339
62330,51036
62334,43510
62336,52633
62338,63800
62339,65730
62340,59069
62341,59015
62343,54750
62344,55632
62345,43213
62346,42890
62347,71987
62348,57002
62349,55426
62351,65082
62352,56768
62353,69035
62354,78770
62355,59160
62356,47413
62357,29912
62358,71386
62359,57036
62360,58455
62361,44921
62362,39755
62363,57143
62365,73333
62366,50424
62367,46175
62370,58875
62373,82755
62374,41103
62375,118209
62376,55419
62378,62782
62379,66069
62380,62008
62401,72903
62410,57865
62411,56691
62413,54989
62414,60726
62417,57502
62418,53269
62419,55808
62420,56927
62421,69070
62422,58528
62423,51758
62424,73406
62425,60401
62426,61769
62427,68048
62428,50172
62431,51120
62432,49627
62433,58220
62434,52688
62436,47805
62438,56915
62439,52531
62440,63423
62441,64577
62442,54815
62443,49170
62444,69486
62445,59551
62446,54076
62447,51726
62448,61904
62449,66353
62450,57206
62451,53044
62452,57539
62454,74430
62458,47235
62459,93472
62460,50929
62461,71498
62462,77349
62463,60283
62465,71471
62466,53181
62467,83914
62468,56213
62469,69065
62471,63661
62473,53835
62474,51456
62475,50695
62476,57143
62477,63209
62478,69882
62479,79296
62480,51489
62481,59587
62501,87053
62510,62112
62512,77624
62513,64226
62514,60462
62515,61982
62517,43831
62518,81202
62519,48136
62520,93770
62521,68515
62522,57559
62523,21003
62526,51744
62530,69415
62531,77296
62532,57663
62533,57682
62534,55135
62535,132167
62536,90130
62537,56133
62538,39515
62539,73399
62540,56469
62541,52539
62543,54361
62544,96329
62545,63257
62546,67379
62547,67573
62548,80458
62549,88486
62550,68312
62551,53540
62553,64154
62554,67967
62555,73565
62556,69416
62557,54242
62558,79113
62560,55424
62561,64832
62563,107867
62565,53155
62567,62169
62568,60231
62570,53581
62571,53748
62572,59325
62573,65202
62601,94687
62610,32675
62611,63016
62612,68869
62613,82884
62615,73170
62617,59835
62618,51802
62621,68582
62622,N
62624,54489
62625,113339
62626,63837
62627,79974
62628,74505
62629,85608
62630,77400
62631,58776
62633,63205
62634,75011
62635,67155
62638,79369
62639,40044
62640,82013
62642,80485
62643,63277
62644,51403
62649,58891
62650,58980
62655,43717
62656,57232
62661,66054
62663,45888
62664,57852
62665,53465
62666,71950
62667,39737
62668,60426
62670,80362
62671,63953
62672,40067
62673,61664
62674,65526
62675,71738
62677,63321
62681,65212
62682,69487
62684,108740
62685,79437
62688,49993
62689,58893
62690,55149
62691,62083
62692,66796
62693,94434
62694,57554
62695,43966
62701,61136
62702,50199
62703,48785
62704,70185
62707,75626
62711,128515
62712,99201
62801,51382
62803,70133
62806,59670
62807,51311
62808,57514
62809,62840
62810,72510
62811,40285
62812,59105
62814,62926
62815,56696
62816,56637
62817,49428
62818,55887
62819,44185
62820,64349
62821,61630
62822,51370
62823,54648
62824,51672
62825,52342
62827,51189
62828,72812
62829,-
62830,68272
62831,56298
62832,61180
62833,116534
62835,63376
62836,68828
62837,59959
62838,46844
62839,56903
62841,70338
62842,46774
62843,61577
62844,52554
62846,55197
62848,64936
62849,59977
62850,61975
62851,56131
62852,51829
62853,55683
62854,59214
62856,49147
62858,61040
62859,57613
62860,58239
62861,36195
62862,66366
62863,63574
62864,56663
62865,67394
62867,41610
62868,75066
62869,62768
62870,60267
62871,60023
62872,58936
62874,48428
62875,66659
62876,61843
62877,56225
62878,57554
62879,45479
62880,52483
62881,60794
62882,50046
62883,76298
62884,46932
62885,73837
62886,68179
62887,60039
62888,60309
62889,53384
62890,57197
62891,76650
62892,64497
62893,66633
62894,64275
62895,58485
62896,55588
62897,55588
62898,62636
62899,54483
62901,42680
62902,66038
62903,62371
62905,45934
62906,57273
62907,57016
62908,62308
62910,60992
62912,70808
62914,29249
62915,50302
62916,57364
62917,38293
62918,70777
62919,52665
62920,65948
62921,48777
62922,57691
62923,57437
62924,50611
62926,62554
62927,41365
62928,27482
62930,55424
62931,70895
62932,84033
62933,56886
62934,54262
62935,72993
62938,54288
62939,66050
62940,46989
62941,65452
62942,37699
62943,66186
62946,56240
62947,55731
62948,56983
62949,40954
62950,31804
62951,49021
62952,54663
62953,42624
62954,63875
62956,76179
62957,49641
62958,71523
62959,66401
62960,62190
62961,77133
62962,N
62963,41787
62964,41103
62965,24270
62966,59689
62967,36935
62969,39205
62970,56794
62972,42106
62974,54391
62975,26654
62976,61964
62977,58984
62979,55520
62982,42016
62983,54352
62984,52532
62985,58326
62987,47103
62988,53113
62990,44268
62992,41524
62994,65127
62995,57350
62996,26757
62997,35326
62998,77847
62999,43414
63005,201086
63010,69951
63011,116793
63012,76365
63013,57896
63014,44810
63015,59502
63016,60788
63017,131827
63019,60060
63020,55157
63021,106834
63023,64042
63025,107797
63026,91951
63028,66824
63030,59326
63031,67687
63033,58960
63034,89033
63036,53109
63037,58918
63038,150785
63039,56553
63040,123492
63041,59028
63042,57548
63043,74350
63044,68661
63045,-
63047,N
63048,70652
63049,72691
63050,66305
63051,66389
63052,78516
63053,76245
63055,75039
63056,58609
63057,-
63060,68215
63061,N
63068,67473
63069,86049
63070,55036
63071,42686
63072,67900
63073,212399
63074,55711
63077,55432
63079,-
63080,52172
63084,67853
63087,58264
63088,72686
63089,60523
63090,79231
63091,57842
63101,79329
63102,55640
63103,73182
63104,73243
63105,145005
63106,27417
63107,30267
63108,83307
63109,73867
63110,68380
63111,47240
63112,61813
63113,41394
63114,51835
63115,34105
63116,57163
63117,108309
63118,50871
63119,102351
63120,31547
63121,44514
63122,122599
63123,68506
63124,244941
63125,57644
63126,81761
63127,144951
63128,98446
63129,87130
63130,101934
63131,204726
63132,86229
63133,31816
63134,44116
63135,51202
63136,39154
63137,45345
63138,50164
63139,68348
63140,23564
63141,164709
63143,56366
63144,102685
63146,85201
63147,37421
63155,-
63301,68810
63303,87923
63304,108495
63330,72689
63332,91578
63333,59989
63334,56120
63336,68044
63339,46134
63341,120987
63343,58360
63344,61200
63345,48804
63347,43456
63348,93726
63349,55681
63350,52280
63351,71725
63352,41185
63353,48169
63357,65154
63359,60064
63361,47536
63362,66778
63363,41398
63366,84270
63367,105862
63368,107479
63369,70743
63370,N
63373,71420
63376,87241
63377,70854
63379,66522
63381,70203
63382,45087
63383,60950
63384,44753
63385,96530
63386,60621
63387,26136
63388,54182
63389,58175
63390,77206
63401,56332
63430,59324
63431,58118
63432,51687
63433,N
63434,52090
63435,58171
63436,47036
63437,41804
63438,74628
63439,59740
63440,52430
63441,58140
63443,41284
63445,57976
63446,52813
63447,45639
63448,56592
63450,N
63451,49359
63452,45628
63453,60838
63454,52604
63456,54616
63457,83259
63458,35187
63459,59112
63460,50287
63461,59647
63462,46179
63463,55570
63464,N
63465,121597
63467,-
63468,49714
63469,61726
63471,66373
63472,44814
63473,49342
63474,67328
63501,50250
63530,52326
63531,54332
63532,45814
63533,51653
63534,50236
63535,65412
63536,63749
63537,46640
63538,55730
63539,49524
63540,35027
63541,38385
63543,48680
63544,46665
63545,52428
63546,66273
63547,38606
63548,44972
63549,45516
63551,33021
63552,48827
63555,59537
63556,53745
63557,43744
63558,60904
63559,49160
63560,36367
63561,50543
63563,61747
63565,47727
63566,38779
63567,24456
63601,48676
63620,46929
63621,55975
63622,36862
63623,38920
63624,53551
63625,33030
63626,66259
63627,53820
63628,57820
63629,55916
63630,58952
63631,48163
63633,37767
63636,36292
63637,46473
63638,53758
63640,60327
63645,45812
63648,56432
63650,50052
63653,45103
63654,71723
63655,52020
63656,45233
63660,52528
63662,59781
63663,45954
63664,51510
63665,53197
63666,42943
63670,58553
63673,57776
63674,N
63675,50293
63701,65752
63703,44023
63730,52882
63732,53806
63735,49051
63736,57349
63738,N
63739,62343
63740,56338
63742,41592
63743,38417
63744,50081
63745,38620
63746,N
63747,59817
63748,61614
63750,-
63751,49722
63755,70434
63758,63416
63760,74899
63763,N
63764,49673
63766,65647
63767,45356
63769,74484
63770,75082
63771,58013
63774,N
63775,63010
63780,55758
63781,68726
63782,46252
63783,92229
63784,27141
63785,63405
63787,47538
63801,53996
63820,47827
63821,50880
63822,46457
63823,57221
63824,30642
63825,46095
63826,29579
63827,60231
63828,42690
63829,37457
63830,47293
63833,42068
63834,39216
63837,37915
63839,55933
63841,56397
63845,45823
63846,42259
63847,N
63848,36728
63849,50895
63851,42129
63852,44626
63853,46727
63855,70805
63857,51084
63860,33926
63862,29960
63863,46312
63866,40439
63867,57275
63868,29405
63869,56214
63870,55177
63873,42237
63874,53203
63876,46365
63877,57275
63878,40306
63879,47228
63880,N
63882,35507
63901,52468
63902,-
63932,49578
63933,42418
63934,N
